Datetime,Hash,Parent,Author,Commit Msg,Filepath,Filename,Removed Test Case
03/18/2009 19:39:42,"=HYPERLINK(""https://android.googlesource.com/platform/cts/+/7ca56dfb7d78d0050a3da3d87c040ca7910b3344"", ""7ca56dfb7d78d0050a3da3d87c040ca7910b3344"")","=HYPERLINK(""https://android.googlesource.com/platform/cts/+/f8057104af9cae031b544e971a52adafa7c0d9e1"", ""f8057104af9cae031b544e971a52adafa7c0d9e1"")",initial-contribution@android.com,auto import from //branches/cupcake_rel/...@140373,tests/tests/os/src/android/os/cts/BundleTest.java,BundleTest.java,testGetIBinder
04/08/2009 22:27:35,"=HYPERLINK(""https://android.googlesource.com/platform/cts/+/309d0e9b1af033a536fd208720fed9b98a1a605d"", ""309d0e9b1af033a536fd208720fed9b98a1a605d"")","=HYPERLINK(""https://android.googlesource.com/platform/cts/+/2d8a0a39019939e66b412fa528007d666316686c"", ""2d8a0a39019939e66b412fa528007d666316686c"")",initial-contribution@android.com,"AI 145254: CTS: add Android permissions test cases.

Automated import of CL 145254",tests/tests/permission/src/android/permission/cts/NoLocationPermissionTest.java,NoLocationPermissionTest.java,testGetCellLocation
04/09/2009 20:43:54,"=HYPERLINK(""https://android.googlesource.com/platform/cts/+/77357827ec785b86132b4ee135189beb96595729"", ""77357827ec785b86132b4ee135189beb96595729"")","=HYPERLINK(""https://android.googlesource.com/platform/cts/+/3b518328bf6595230c0cf460801d53406b1084b3"", ""3b518328bf6595230c0cf460801d53406b1084b3"")",initial-contribution@android.com,"AI 145601: am: CL 145254 CTS: add Android permissions test cases.
  Original author: sus
  Merged from: //branches/cupcake/...

Automated import of CL 145601",tests/tests/permission/src/android/permission/cts/NoLocationPermissionTest.java,NoLocationPermissionTest.java,testGetCellLocation
04/09/2009 21:50:46,"=HYPERLINK(""https://android.googlesource.com/platform/cts/+/2ef9a889f8ecd5e543cde0f87163544a5bb9265e"", ""2ef9a889f8ecd5e543cde0f87163544a5bb9265e"")","=HYPERLINK(""https://android.googlesource.com/platform/cts/+/cb2832b92dbe9c57f5d283cfb4bd596528eb3917"", ""cb2832b92dbe9c57f5d283cfb4bd596528eb3917"")",initial-contribution@android.com,"AI 145638: am: CL 145601 am: CL 145254 CTS: add Android permissions test cases.
  Original author: sus
  Merged from: //branches/cupcake/...
  Original author: android-build

Automated import of CL 145638",tests/tests/permission/src/android/permission/cts/NoLocationPermissionTest.java,NoLocationPermissionTest.java,testGetCellLocation
04/10/2009 00:36:44,"=HYPERLINK(""https://android.googlesource.com/platform/cts/+/7ae786780ba025c5f49bff98109882b222c3806a"", ""7ae786780ba025c5f49bff98109882b222c3806a"")","=HYPERLINK(""https://android.googlesource.com/platform/cts/+/ba45315bb7ce4d2b420067f8e157760c266374f1"", ""ba45315bb7ce4d2b420067f8e157760c266374f1"")",initial-contribution@android.com,"AI 145675: CTS: fixed the fail bug in android.net.cts.NetworkInfoTest

Automated import of CL 145675",tests/tests/net/src/android/net/cts/NetworkInfoTest.java,NetworkInfoTest.java,testWriteToParcel
04/13/2009 12:41:53,"=HYPERLINK(""https://android.googlesource.com/platform/cts/+/5bf9da14fdf3608fc801a060b0956bf4a152e135"", ""5bf9da14fdf3608fc801a060b0956bf4a152e135"")","=HYPERLINK(""https://android.googlesource.com/platform/cts/+/58a3e998f87ababe32253c888c1fa83a84132e02"", ""58a3e998f87ababe32253c888c1fa83a84132e02"")",initial-contribution@android.com,"AI 145881: Adding on to CL 145383, unhiding some additional methods and constants
  that ought to be exposed. Hid and deprecated the single-arg public
  constructor for NetworkInfo, and modified a CTS test that was testing it.
  Ran the android.net test package to make sure it still works.
  BUG=1779439

Automated import of CL 145881",tests/tests/net/src/android/net/cts/NetworkInfoTest.java,NetworkInfoTest.java,testConstructor
04/13/2009 17:47:21,"=HYPERLINK(""https://android.googlesource.com/platform/cts/+/ab14214fd9813884722925098f4c914a2e6f4632"", ""ab14214fd9813884722925098f4c914a2e6f4632"")","=HYPERLINK(""https://android.googlesource.com/platform/cts/+/5164ae32d55870a2a47b650ea1f81fae3bd415ea"", ""5164ae32d55870a2a47b650ea1f81fae3bd415ea"")",initial-contribution@android.com,"AI 145956: am: CL 145675 CTS: fixed the fail bug in android.net.cts.NetworkInfoTest
  Original author: sus
  Merged from: //branches/cupcake/...

Automated import of CL 145956",tests/tests/net/src/android/net/cts/NetworkInfoTest.java,NetworkInfoTest.java,testWriteToParcel
04/13/2009 20:12:46,"=HYPERLINK(""https://android.googlesource.com/platform/cts/+/d57807eb896c462d3c52b69e9f3280179f35f1e0"", ""d57807eb896c462d3c52b69e9f3280179f35f1e0"")","=HYPERLINK(""https://android.googlesource.com/platform/cts/+/863f7d8a3af9f8a31fc1de391457afc3682efaaf"", ""863f7d8a3af9f8a31fc1de391457afc3682efaaf"")",initial-contribution@android.com,"AI 145980: am: CL 145881 Adding on to CL 145383, unhiding some additional methods and constants
  that ought to be exposed. Hid and deprecated the single-arg public
  constructor for NetworkInfo, and modified a CTS test that was testing it.
  Ran the android.net test package to make sure it still works.
  Original author: ers
  Merged from: //branches/cupcake/...

Automated import of CL 145980",tests/tests/net/src/android/net/cts/NetworkInfoTest.java,NetworkInfoTest.java,testConstructor
04/14/2009 14:23:31,"=HYPERLINK(""https://android.googlesource.com/platform/cts/+/2cc3145e1b66d5e759346240708fd4dcb712ec62"", ""2cc3145e1b66d5e759346240708fd4dcb712ec62"")","=HYPERLINK(""https://android.googlesource.com/platform/cts/+/39ef24a4f32d952686ade6e64e92f76ebb268e58"", ""39ef24a4f32d952686ade6e64e92f76ebb268e58"")",initial-contribution@android.com,"AI 146171: am: CL 145956 am: CL 145675 CTS: fixed the fail bug in android.net.cts.NetworkInfoTest
  Original author: sus
  Merged from: //branches/cupcake/...
  Original author: android-build

Automated import of CL 146171",tests/tests/net/src/android/net/cts/NetworkInfoTest.java,NetworkInfoTest.java,testWriteToParcel
04/14/2009 17:40:19,"=HYPERLINK(""https://android.googlesource.com/platform/cts/+/31fb751e85a60b168139dd8f986f68c5066474e9"", ""31fb751e85a60b168139dd8f986f68c5066474e9"")","=HYPERLINK(""https://android.googlesource.com/platform/cts/+/da7d28e55d788988c699cef67d3ef18accf42aa1"", ""da7d28e55d788988c699cef67d3ef18accf42aa1"")",initial-contribution@android.com,"AI 146222: Manual merge of 145980 from donutburger => master.

Automated import of CL 146222",tests/tests/net/src/android/net/cts/NetworkInfoTest.java,NetworkInfoTest.java,testConstructor
