Datetime,Hash,Parent,Author,Commit Msg,Filepath,Filename,Removed Test Case
,,,,,,,HashUtilitiesTests
,,,,,,,testHashCodeForDoubleArray
,,,,,tests/org/jfree/chart/JFreeChartTests.java,JFreeChartTest.java,suite
,,,,,,,JFreeChartTests
,,,,,,,setUp
,,,,,,,testEquals
,,,,,,,testEquals2
,,,,,,,testSubtitleCount
,,,,,,,testGetSubtitle
,,,,,,,testSerialization1
,,,,,,,testSerialization2
,,,,,,,testSerialization3
,,,,,,,testSerialization4
,,,,,,,testAddSubtitle
,,,,,,,testGetSubtitles
,,,,,,,testLegendEvents
,,,,,,,testTitleChangeEvent
,,,,,,,chartChanged
,,,,,tests/org/jfree/chart/LegendItemCollectionTests.java,LegendItemCollectionTest.java,suite
,,,,,,,LegendItemCollectionTests
,,,,,,,testEquals
,,,,,,,testSerialization
,,,,,,,testCloning
,,,,,tests/org/jfree/chart/LegendItemTests.java,LegendItemTest.java,suite
,,,,,,,LegendItemTests
,,,,,,,testEquals
,,,,,,,testSerialization
,,,,,,,testSerialization2
,,,,,,,testCloning
,,,,,tests/org/jfree/chart/LineChart3DTests.java,LineChart3DTest.java,suite
,,,,,,,LineChart3DTests
,,,,,,,setUp
,,,,,,,testDrawWithNullInfo
,,,,,,,testReplaceDataset
,,,,,,,testSetSeriesToolTipGenerator
,,,,,,,testSetSeriesURLGenerator
,,,,,,,createLineChart3D
,,,,,,,chartChanged
,,,,,tests/org/jfree/chart/LineChartTests.java,LineChartTest.java,suite
,,,,,,,LineChartTests
,,,,,,,setUp
,,,,,,,testDrawWithNullInfo
,,,,,,,testReplaceDataset
,,,,,,,testSetSeriesToolTipGenerator
,,,,,,,testSetSeriesURLGenerator
,,,,,,,createLineChart
,,,,,,,chartChanged
,,,,,tests/org/jfree/chart/MeterChartTests.java,MeterChartTest.java,suite
,,,,,,,MeterChartTests
,,,,,,,testDrawWithNullInfo
,,,,,tests/org/jfree/chart/PaintMapTests.java,PaintMapTest.java,suite
,,,,,,,PaintMapTests
,,,,,,,testGetPaint
,,,,,,,testPut
,,,,,,,testEquals
,,,,,,,testCloning
,,,,,,,testSerialization1
,,,,,,,testSerialization2
,,,,,,,testKeysOfDifferentClasses
,,,,,tests/org/jfree/chart/PieChart3DTests.java,PieChart3DTest.java,suite
,,,,,,,PieChart3DTests
,,,,,,,setUp
,,,,,,,testReplaceDatasetOnPieChart
,,,,,,,testNullValueInDataset
,,,,,,,createPieChart3D
,,,,,,,chartChanged
,,,,,tests/org/jfree/chart/PieChartTests.java,PieChartTest.java,suite
,,,,,,,PieChartTests
,,,,,,,setUp
,,,,,,,testReplaceDatasetOnPieChart
,,,,,,,createPieChart
,,,,,,,chartChanged
,,,,,tests/org/jfree/chart/ScatterPlotTests.java,ScatterPlotTest.java,suite
,,,,,,,ScatterPlotTests
,,,,,,,setUp
,,,,,,,testDrawWithNullInfo
,,,,,,,testReplaceDataset
,,,,,,,testSetSeriesToolTipGenerator
,,,,,,,createChart
,,,,,,,chartChanged
,,,,,tests/org/jfree/chart/StackedAreaChartTests.java,StackedAreaChartTest.java,suite
,,,,,,,StackedAreaChartTests
,,,,,,,setUp
,,,,,,,testDrawWithNullInfo
,,,,,,,testReplaceDataset
,,,,,,,testSetSeriesToolTipGenerator
,,,,,,,testSetSeriesURLGenerator
,,,,,,,createChart
,,,,,,,chartChanged
,,,,,tests/org/jfree/chart/StackedBarChart3DTests.java,StackedBarChart3DTest.java,suite
,,,,,,,StackedBarChart3DTests
,,,,,,,setUp
,,,,,,,testDrawWithNullInfo
,,,,,,,testReplaceDataset
,,,,,,,testSetSeriesToolTipGenerator
,,,,,,,testSetSeriesURLGenerator
,,,,,,,createChart
,,,,,,,chartChanged
,,,,,tests/org/jfree/chart/StackedBarChartTests.java,StackedBarChartTest.java,suite
,,,,,,,StackedBarChartTests
,,,,,,,setUp
,,,,,,,testDrawWithNullInfo
,,,,,,,testReplaceDataset
,,,,,,,testSetSeriesToolTipGenerator
,,,,,,,testSetSeriesURLGenerator
,,,,,,,createChart
,,,,,,,chartChanged
,,,,,tests/org/jfree/chart/StandardChartThemeTests.java,StandardChartThemeTest.java,suite
,,,,,,,StandardChartThemeTests
,,,,,,,testEquals
,,,,,,,testSerialization
,,,,,,,testCloning
,,,,,tests/org/jfree/chart/StrokeMapTests.java,StrokeMapTest.java,suite
,,,,,,,StrokeMapTests
,,,,,,,testGetStroke
,,,,,,,testPut
,,,,,,,testEquals
,,,,,,,testCloning
,,,,,,,testSerialization1
,,,,,,,testSerialization2
,,,,,tests/org/jfree/chart/TimeSeriesChartTests.java,TimeSeriesChartTest.java,suite
,,,,,,,TimeSeriesChartTests
,,,,,,,setUp
,,,,,,,testDrawWithNullInfo
,,,,,,,testReplaceDataset
,,,,,,,testSetSeriesToolTipGenerator
,,,,,,,createChart
,,,,,,,chartChanged
,,,,,tests/org/jfree/chart/WaterfallChartTests.java,WaterfallChartTest.java,suite
,,,,,,,WaterfallChartTests
,,,,,,,setUp
,,,,,,,testDrawWithNullInfo
,,,,,,,testSetSeriesToolTipGenerator
,,,,,,,testSetSeriesURLGenerator
,,,,,,,createWaterfallChart
,,,,,tests/org/jfree/chart/XYAreaChartTests.java,XYAreaChartTest.java,suite
,,,,,,,XYAreaChartTests
,,,,,,,setUp
,,,,,,,testDrawWithNullInfo
,,,,,,,testReplaceDataset
,,,,,,,testSetSeriesToolTipGenerator
,,,,,,,createChart
,,,,,,,chartChanged
,,,,,tests/org/jfree/chart/XYBarChartTests.java,XYBarChartTest.java,suite
,,,,,,,XYBarChartTests
,,,,,,,setUp
,,,,,,,testDrawWithNullInfo
,,,,,,,testReplaceDataset
,,,,,,,testSetSeriesToolTipGenerator
,,,,,,,createChart
,,,,,,,chartChanged
,,,,,tests/org/jfree/chart/XYLineChartTests.java,XYLineChartTest.java,suite
,,,,,,,XYLineChartTests
,,,,,,,setUp
,,,,,,,testDrawWithNullInfo
,,,,,,,testReplaceDataset
,,,,,,,testSetSeriesToolTipGenerator
,,,,,,,createChart
,,,,,,,chartChanged
,,,,,tests/org/jfree/chart/XYStepAreaChartTests.java,XYStepAreaChartTest.java,suite
,,,,,,,XYStepAreaChartTests
,,,,,,,setUp
,,,,,,,testDrawWithNullInfo
,,,,,,,testReplaceDataset
,,,,,,,testSetSeriesToolTipGenerator
,,,,,,,createChart
,,,,,,,chartChanged
,,,,,tests/org/jfree/chart/XYStepChartTests.java,XYStepChartTest.java,suite
,,,,,,,XYStepChartTests
,,,,,,,setUp
,,,,,,,testDrawWithNullInfo
,,,,,,,testReplaceDataset
,,,,,,,testSetSeriesToolTipGenerator
,,,,,,,createChart
,,,,,,,chartChanged
,,,,,tests/org/jfree/chart/annotations/CategoryLineAnnotationTests.java,CategoryLineAnnotationTest.java,suite
,,,,,,,CategoryLineAnnotationTests
,,,,,,,testEquals
,,,,,,,testHashcode
,,,,,,,testCloning
,,,,,,,testPublicCloneable
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/annotations/CategoryPointerAnnotationTests.java,CategoryPointerAnnotationTest.java,suite
,,,,,,,CategoryPointerAnnotationTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testPublicCloneable
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/annotations/CategoryTextAnnotationTests.java,CategoryTextAnnotationTest.java,suite
,,,,,,,CategoryTextAnnotationTests
,,,,,,,testEquals
,,,,,,,testHashcode
,,,,,,,testCloning
,,,,,,,testPublicCloneable
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/annotations/TextAnnotationTests.java,TextAnnotationTest.java,suite
,,,,,,,TextAnnotationTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testSetRotationAnchor
,,,,,,,testChangeEvents
,,,,,,,annotationChanged
,,,,,tests/org/jfree/chart/annotations/XYBoxAnnotationTests.java,XYBoxAnnotationTest.java,suite
,,,,,,,XYBoxAnnotationTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testPublicCloneable
,,,,,,,testSerialization
,,,,,,,testDrawWithNullInfo
,,,,,tests/org/jfree/chart/annotations/XYDrawableAnnotationTests.java,XYDrawableAnnotationTest.java,TestDrawable
,,,,,,,draw
,,,,,,,equals
,,,,,,,clone
,,,,,,,suite
,,,,,,,XYDrawableAnnotationTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testPublicCloneable
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/annotations/XYImageAnnotationTests.java,XYImageAnnotationTest.java,suite
,,,,,,,XYImageAnnotationTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testPublicCloneable
,,,,,tests/org/jfree/chart/annotations/XYLineAnnotationTests.java,XYLineAnnotationTest.java,suite
,,,,,,,XYLineAnnotationTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testPublicCloneable
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/annotations/XYPointerAnnotationTests.java,XYPointerAnnotationTest.java,suite
,,,,,,,XYPointerAnnotationTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testPublicCloneable
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/annotations/XYPolygonAnnotationTests.java,XYPolygonAnnotationTest.java,suite
,,,,,,,XYPolygonAnnotationTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testPublicCloneable
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/annotations/XYShapeAnnotationTests.java,XYShapeAnnotationTest.java,suite
,,,,,,,XYShapeAnnotationTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testPublicCloneable
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/annotations/XYTextAnnotationTests.java,XYTextAnnotationTest.java,suite
,,,,,,,XYTextAnnotationTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testPublicCloneable
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/annotations/XYTitleAnnotationTests.java,XYTitleAnnotationTest.java,suite
,,,,,,,XYTitleAnnotationTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,,,testDrawWithNullInfo
,,,,,tests/org/jfree/chart/axis/AxisLocationTests.java,AxisLocationTest.java,suite
,,,,,,,AxisLocationTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/AxisSpaceTests.java,AxisSpaceTest.java,suite
,,,,,,,AxisSpaceTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,tests/org/jfree/chart/axis/AxisTests.java,AxisTest.java,suite
,,,,,,,AxisTests
,,,,,,,testCloning
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,tests/org/jfree/chart/axis/CategoryAnchorTests.java,CategoryAnchorTest.java,suite
,,,,,,,CategoryAnchorTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/CategoryAxis3DTests.java,CategoryAxis3DTest.java,suite
,,,,,,,CategoryAxis3DTests
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/CategoryAxisTests.java,CategoryAxisTest.java,suite
,,,,,,,CategoryAxisTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testCloning2
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/CategoryLabelPositionTests.java,CategoryLabelPositionTest.java,suite
,,,,,,,CategoryLabelPositionTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/CategoryLabelPositionsTests.java,CategoryLabelPositionsTest.java,suite
,,,,,,,CategoryLabelPositionsTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/CategoryLabelWidthTypeTests.java,CategoryLabelWidthTypeTest.java,suite
,,,,,,,CategoryLabelWidthTypeTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/CategoryTickTests.java,CategoryTickTest.java,suite
,,,,,,,CategoryTickTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/ColorBarTests.java,ColorBarTest.java,suite
,,,,,,,ColorBarTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/CyclicNumberAxisTests.java,CyclicNumberAxisTest.java,suite
,,,,,,,CyclicNumberAxisTests
,,,,,,,testCloning
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/DateAxisTests.java,DateAxisTest.java,MyDateAxis
,,,,,,,previousStandardDate
,,,,,,,suite
,,,,,,,DateAxisTests
,,,,,,,testEquals
,,,,,,,test1472942
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testSetRange
,,,,,,,testSetMaximumDate
,,,,,,,testSetMinimumDate
,,,,,,,same
,,,,,,,testJava2DToValue
,,,,,,,testSerialization
,,,,,,,testPreviousStandardDateYearA
,,,,,,,testPreviousStandardDateYearB
,,,,,,,testPreviousStandardDateMonthA
,,,,,,,testPreviousStandardDateMonthB
,,,,,,,testPreviousStandardDateDayA
,,,,,,,testPreviousStandardDateDayB
,,,,,,,testPreviousStandardDateHourA
,,,,,,,testPreviousStandardDateHourB
,,,,,,,testPreviousStandardDateSecondA
,,,,,,,testPreviousStandardDateSecondB
,,,,,,,testPreviousStandardDateMillisecondA
,,,,,,,testPreviousStandardDateMillisecondB
,,,,,,,testBug2201869
,,,,,,,testBug3484403
,,,,,tests/org/jfree/chart/axis/DateTickMarkPositionTests.java,DateTickMarkPositionTest.java,suite
,,,,,,,DateTickMarkPositionTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/DateTickTests.java,DateTickTest.java,suite
,,,,,,,DateTickTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/DateTickUnitTests.java,DateTickUnitTest.java,suite
,,,,,,,DateTickUnitTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/ExtendedCategoryAxisTests.java,ExtendedCategoryAxisTest.java,suite
,,,,,,,ExtendedCategoryAxisTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testCloning2
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/LogAxisTests.java,LogAxisTest.java,suite
,,,,,,,LogAxisTests
,,,,,,,testCloning
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testTranslateJava2DToValue
,,,,,,,testSerialization
,,,,,,,testAutoRange1
,,,,,,,testAutoRange3
,,,,,,,testXYAutoRange1
,,,,,,,testXYAutoRange2
,,,,,,,testSetLowerBound
,,,,,,,testTickMarksVisibleDefault
,,,,,,,testrefreshTicksWithZeroTickUnit
,,,,,tests/org/jfree/chart/axis/LogarithmicAxisTests.java,LogarithmicAxisTest.java,MyLogarithmicAxis
,,,,,,,switchedLog10
,,,,,,,suite
,,,,,,,LogarithmicAxisTests
,,,,,,,setUp
,,,,,,,testSerialization
,,,,,,,testAdjustedLog10
,,,,,,,checkLogPowRoundTrip
,,,,,,,testSwitchedLog10
,,,,,,,checkSwitchedLogPowRoundTrip
,,,,,,,testJava2DToValue
,,,,,,,testValueToJava2D
,,,,,,,checkPointsToJava2D
,,,,,,,checkPointsToValue
,,,,,,,main
,,,,,tests/org/jfree/chart/axis/MarkerAxisBandTests.java,MarkerAxisBandTest.java,suite
,,,,,,,MarkerAxisBandTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/ModuloAxisTests.java,ModuloAxisTest.java,suite
,,,,,,,ModuloAxisTests
,,,,,,,testCloning
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/MonthDateFormatTests.java,MonthDateFormatTest.java,suite
,,,,,,,MonthDateFormatTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/NumberAxis3DTests.java,NumberAxis3DTest.java,suite
,,,,,,,NumberAxis3DTests
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/NumberAxisTests.java,NumberAxisTest.java,suite
,,,,,,,NumberAxisTests
,,,,,,,testCloning
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testTranslateJava2DToValue
,,,,,,,testSerialization
,,,,,,,testAutoRange1
,,,,,,,testAutoRange2
,,,,,,,testAutoRange3
,,,,,,,testAutoRange4
,,,,,,,testXYAutoRange1
,,,,,,,testXYAutoRange2
,,,,,,,testSetLowerBound
,,,,,tests/org/jfree/chart/axis/NumberTickUnitTests.java,NumberTickUnitTest.java,suite
,,,,,,,NumberTickUnitTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/PeriodAxisLabelInfoTests.java,PeriodAxisLabelInfoTest.java,suite
,,,,,,,PeriodAxisLabelInfoTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,,,testCreateInstance
,,,,,tests/org/jfree/chart/axis/PeriodAxisTests.java,PeriodAxisTest.java,axisChanged
,,,,,,,suite
,,,,,,,PeriodAxisTests
,,,,,,,testEquals
,,,,,,,testEqualsWithLocale
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,,,test1932146
,,,,,,,test2490803
,,,,,tests/org/jfree/chart/axis/QuarterDateFormatTests.java,QuarterDateFormatTest.java,suite
,,,,,,,QuarterDateFormatTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/SegmentedTimelineTests.java,SegmentedTimelineTest.java,suite
,,,,,,,SegmentedTimelineTests
,,,,,,,setUp
,,,,,,,tearDown
,,,,,,,testMsSegmentedTimeline
,,,,,,,testMs2SegmentedTimeline
,,,,,,,testMondayThroughFridaySegmentedTimeline
,,,,,,,testFifteenMinSegmentedTimeline
,,,,,,,testMsSegment
,,,,,,,testMs2Segment
,,,,,,,testMondayThroughFridaySegment
,,,,,,,testFifteenMinSegment
,,,,,,,verifyOneSegment
,,,,,,,testMsInc
,,,,,,,testMs2Inc
,,,,,,,testMondayThroughFridayInc
,,,,,,,testFifteenMinInc
,,,,,,,verifyInc
,,,,,,,testMsIncludedAndExcludedSegments
,,,,,,,testMs2IncludedAndExcludedSegments
,,,,,,,testMondayThroughFridayIncludedAndExcludedSegments
,,,,,,,testFifteenMinIncludedAndExcludedSegments
,,,,,,,verifyIncludedAndExcludedSegments
,,,,,,,testMsExceptionSegments
,,,,,,,testMs2BaseTimelineExceptionSegments
,,,,,,,testMondayThoughFridayExceptionSegments
,,,,,,,testFifteenMinExceptionSegments
,,,,,,,verifyExceptionSegments
,,,,,,,testMsTranslations
,,,,,,,testMs2BaseTimelineTranslations
,,,,,,,testMs2Translations
,,,,,,,textMondayThroughFridayTranslations
,,,,,,,testFifteenMinTranslations
,,,,,,,verifyTranslations
,,,,,,,testSerialization
,,,,,,,verifySerialization
,,,,,,,verifyFillInExceptions
,,,,,,,fillInBaseTimelineExceptions
,,,,,,,fillInBaseTimelineExclusionsAsExceptions
,,,,,,,testCloning
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testSerialization2
,,,,,,,testBasicSegmentedTimeline
,,,,,,,testSegmentedTimelineWithException1
,,,,,,,main
,,,,,tests/org/jfree/chart/axis/StandardTickUnitSourceTests.java,StandardTickUnitSourceTest.java,suite
,,,,,,,StandardTickUnitSourceTests
,,,,,,,testEquals
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/axis/SubCategoryAxisTests.java,SubCategoryAxisTest.java,suite
,,,,,,,SubCategoryAxisTests
,,,,,,,testEquals
,,,,,,,testHashCode
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,,,test2275695
,,,,,tests/org/jfree/chart/axis/SymbolAxisTests.java,SymbolAxisTest.java,suite
,,,,,,,SymbolAxisTests
,,,,,,,testSerialization
,,,,,,,testCloning
,,,,,,,testEquals
,,,,,tests/org/jfree/chart/axis/TickUnitsTests.java,TickUnitsTest.java,suite
,,,,,,,TickUnitsTests
,,,,,,,testSerialization
,,,,,,,testCloning
,,,,,,,testEquals
,,,,,tests/org/jfree/chart/axis/ValueAxisTests.java,ValueAxisTest.java,suite
,,,,,,,ValueAxisTests
,,,,,,,testCloning
,,,,,,,testEquals
,,,,,,,testAxisMargins
,,,,,,,test3555275
,,,,,tests/org/jfree/chart/block/AbstractBlockTests.java,AbstractBlockTest.java,suite
,,,,,,,AbstractBlockTests
,,,,,,,testEquals
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/block/BlockBorderTests.java,BlockBorderTest.java,suite
,,,,,,,BlockBorderTests
,,,,,,,testEquals
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/block/BlockContainerTests.java,BlockContainerTest.java,suite
,,,,,,,BlockContainerTests
,,,,,,,testEquals
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/block/BorderArrangementTests.java,BorderArrangementTest.java,suite
,,,,,,,BorderArrangementTests
,,,,,,,testEquals
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,,,testSizing
,,,,,,,testSizingWithWidthConstraint
,,,,,,,testBugX
,,,,,tests/org/jfree/chart/block/ColorBlockTests.java,ColorBlockTest.java,suite
,,,,,,,ColorBlockTests
,,,,,,,testEquals
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/block/ColumnArrangementTests.java,ColumnArrangementTest.java,suite
,,,,,,,ColumnArrangementTests
,,,,,,,testEquals
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/block/EmptyBlockTests.java,EmptyBlockTest.java,suite
,,,,,,,EmptyBlockTests
,,,,,,,testEquals
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/block/FlowArrangementTests.java,FlowArrangementTest.java,suite
,,,,,,,FlowArrangementTests
,,,,,,,testEquals
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/block/GridArrangementTests.java,GridArrangementTest.java,suite
,,,,,,,GridArrangementTests
,,,,,,,testEquals
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,,,testNN
,,,,,,,testFN
,,,,,,,testNF
,,,,,,,testRF
,,,,,,,testRR
,,,,,,,testRN
,,,,,,,testNR
,,,,,,,createTestContainer1
,,,,,,,testNullBlock_FF
,,,,,,,testNullBlock_FN
,,,,,,,testNullBlock_FR
,,,,,,,testNullBlock_NN
,,,,,,,testGridNotFull_FF
,,,,,,,testGridNotFull_FN
,,,,,,,testGridNotFull_FR
,,,,,,,testGridNotFull_NN
,,,,,tests/org/jfree/chart/block/LabelBlockTests.java,LabelBlockTest.java,suite
,,,,,,,LabelBlockTests
,,,,,,,testEquals
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/block/LineBorderTests.java,LineBorderTest.java,suite
,,,,,,,LineBorderTests
,,,,,,,testEquals
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/block/RectangleConstraintTests.java,RectangleConstraintTest.java,suite
,,,,,,,RectangleConstraintTests
,,,,,,,testCalculateConstrainedSize
,,,,,tests/org/jfree/chart/entity/CategoryItemEntityTests.java,CategoryItemEntityTest.java,suite
,,,,,,,CategoryItemEntityTests
,,,,,,,testEquals
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/entity/CategoryLabelEntityTests.java,CategoryLabelEntityTest.java,suite
,,,,,,,CategoryLabelEntityTests
,,,,,,,testEquals
,,,,,,,testCloning
,,,,,,,testSerialization
,,,,,tests/org/jfree/chart/entity/ContourEntityTests.java,ContourEntityTest.java,suite
,,,,,,,ContourEntityTests
,,,,,,,testEquals
,,,,,,,testCloning
,,,,,,,testSerialization
